Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
22751,609640,1609640,10000,2025-01-20,1
22752,97518,1097518,10000,2025-12-21,1
22753,597502,1597502,10000,2025-03-28,1
22754,900979,1900979,10000,2025-08-28,1
22755,372230,1372230,10000,2025-04-28,1
22756,958758,1958758,10000,2025-02-13,1
22757,88968,1088968,10000,2025-12-21,1
22758,51121,1051121,10000,2025-05-07,1
22759,109147,1109147,10000,2025-12-14,1
22760,807274,1807274,10000,2025-06-21,1
22761,751599,1751599,10000,2025-12-07,1
22762,448700,1448700,10000,2025-05-28,1
22763,730222,1730222,10000,2025-01-13,1
22764,452977,1452977,10000,2025-03-07,1
22765,664594,1664594,10000,2025-06-07,1
22766,370699,1370699,10000,2025-03-07,1
22767,453992,1453992,10000,2025-09-14,1
22768,71848,1071848,10000,2025-06-07,1
22769,644260,1644260,10000,2025-07-21,1
22770,158503,1158503,10000,2025-07-14,1
22771,995175,1995175,10000,2025-10-07,1
22772,679426,1679426,10000,2025-08-07,1
22773,246536,1246536,10000,2025-05-07,1
22774,569670,1569670,10000,2025-02-13,1
22775,653656,1653656,10000,2025-02-20,1
22776,376947,1376947,10000,2025-09-21,1
22777,158921,1158921,10000,2025-05-21,1
22778,763334,1763334,10000,2025-05-21,1
22779,147987,1147987,10000,2025-05-28,1
22780,865431,1865431,10000,2025-07-21,1
22781,248318,1248318,10000,2025-11-21,1
22782,891582,1891582,10000,2025-02-06,1
22783,4075,1004075,10000,2025-11-21,1
22784,513433,1513433,10000,2025-12-21,1
22785,298834,1298834,10000,2025-10-07,1
22786,114570,1114570,10000,2025-01-27,1
22787,432551,1432551,10000,2025-01-06,1
22788,998668,1998668,10000,2025-11-14,1
22789,958339,1958339,10000,2025-05-21,1
22790,496668,1496668,10000,2025-06-21,1
22791,286129,1286129,10000,2025-06-28,1
22792,807816,1807816,10000,2025-12-07,1
22793,943842,1943842,10000,2025-06-28,1
22794,633659,1633659,10000,2025-10-07,1
22795,344546,1344546,10000,2025-09-07,1
22796,899664,1899664,10000,2025-03-07,1
22797,405844,1405844,10000,2025-07-21,1
22798,556865,1556865,10000,2025-12-14,1
22799,677157,1677157,10000,2025-12-28,1
22800,190461,1190461,10000,2025-02-06,1
22801,925426,1925426,10000,2025-09-21,1
22802,679146,1679146,10000,2025-11-21,1
22803,809224,1809224,10000,2025-08-21,1
22804,569576,1569576,10000,2025-05-28,1
22805,78313,1078313,10000,2025-02-27,1
22806,329325,1329325,10000,2025-05-07,1
22807,625612,1625612,10000,2025-08-14,1
22808,802899,1802899,10000,2025-02-13,1
22809,625322,1625322,10000,2025-02-13,1
22810,958381,1958381,10000,2025-08-21,1
22811,834074,1834074,10000,2025-09-14,1
22812,905690,1905690,10000,2025-09-28,1
22813,995257,1995257,10000,2025-11-28,1
22814,197577,1197577,10000,2025-09-21,1
22815,154902,1154902,10000,2025-09-28,1
22816,838962,1838962,10000,2025-04-21,1
22817,886112,1886112,10000,2025-05-21,1
22818,301966,1301966,10000,2025-09-07,1
22819,282712,1282712,10000,2025-01-27,1
22820,216241,1216241,10000,2025-01-06,1
22821,731685,1731685,10000,2025-09-28,1
22822,843820,1843820,10000,2025-01-06,1
22823,891079,1891079,10000,2025-07-14,1
22824,825535,1825535,10000,2025-03-21,1
22825,155332,1155332,10000,2025-10-21,1
22826,899017,1899017,10000,2025-05-07,1
22827,761758,1761758,10000,2025-06-28,1
22828,160438,1160438,10000,2025-06-28,1
22829,681197,1681197,10000,2025-07-21,1
22830,898768,1898768,10000,2025-11-14,1
22831,899222,1899222,10000,2025-03-28,1
22832,637892,1637892,10000,2025-04-28,1
22833,419716,1419716,10000,2025-08-07,1
22834,808774,1808774,10000,2025-02-27,1
22835,123278,1123278,10000,2025-12-14,1
22836,926198,1926198,10000,2025-05-28,1
22837,639522,1639522,10000,2025-01-27,1
22838,110444,1110444,10000,2025-04-07,1
22839,28558,1028558,10000,2025-09-14,1
22840,949953,1949953,10000,2025-12-14,1
22841,900033,1900033,10000,2025-12-21,1
22842,763378,1763378,10000,2025-07-21,1
22843,436249,1436249,10000,2025-11-14,1
22844,436595,1436595,10000,2025-12-14,1
22845,402655,1402655,10000,2025-07-07,1
22846,227438,1227438,10000,2025-11-21,1
22847,761074,1761074,10000,2025-12-21,1
22848,722038,1722038,10000,2025-12-28,1
22849,90267,1090267,10000,2025-11-21,1
22850,594478,1594478,10000,2025-02-13,1
22851,629215,1629215,10000,2025-01-06,1
22852,351598,1351598,10000,2025-04-14,1
22853,928303,1928303,10000,2025-11-14,1
22854,429434,1429434,10000,2025-01-27,1
22855,785996,1785996,10000,2025-12-21,1
22856,786402,1786402,10000,2025-09-07,1
22857,739969,1739969,10000,2025-01-13,1
22858,297602,1297602,10000,2025-05-07,1
22859,698671,1698671,10000,2025-07-21,1
22860,521190,1521190,10000,2025-04-07,1
22861,49914,1049914,10000,2025-04-21,1
22862,93434,1093434,10000,2025-04-07,1
22863,959562,1959562,10000,2025-02-27,1
22864,153291,1153291,10000,2025-06-14,1
22865,519553,1519553,10000,2025-12-14,1
22866,461578,1461578,10000,2025-02-27,1
22867,726374,1726374,10000,2025-05-07,1
22868,695404,1695404,10000,2025-02-06,1
22869,254878,1254878,10000,2025-02-27,1
22870,303163,1303163,10000,2025-03-14,1
22871,336313,1336313,10000,2025-03-07,1
22872,650048,1650048,10000,2025-10-21,1
22873,331741,1331741,10000,2025-07-28,1
22874,723108,1723108,10000,2025-11-28,1
22875,840180,1840180,10000,2025-12-07,1
22876,43844,1043844,10000,2025-07-14,1
22877,970729,1970729,10000,2025-05-14,1
22878,570418,1570418,10000,2025-03-28,1
22879,576422,1576422,10000,2025-09-14,1
22880,61652,1061652,10000,2025-08-28,1
22881,422799,1422799,10000,2025-03-21,1
22882,426678,1426678,10000,2025-05-14,1
22883,851661,1851661,10000,2025-07-14,1
22884,492990,1492990,10000,2025-10-14,1
22885,599951,1599951,10000,2025-02-27,1
22886,214840,1214840,10000,2025-01-20,1
22887,273431,1273431,10000,2025-01-27,1
22888,19823,1019823,10000,2025-10-21,1
22889,629064,1629064,10000,2025-08-14,1
22890,594616,1594616,10000,2025-11-21,1
22891,919595,1919595,10000,2025-05-28,1
22892,505643,1505643,10000,2025-02-20,1
22893,262688,1262688,10000,2025-05-14,1
22894,901420,1901420,10000,2025-10-14,1
22895,720615,1720615,10000,2025-10-07,1
22896,615771,1615771,10000,2025-06-07,1
22897,199370,1199370,10000,2025-06-07,1
22898,820152,1820152,10000,2025-09-07,1
22899,316971,1316971,10000,2025-02-06,1
22900,393257,1393257,10000,2025-05-14,1
22901,963256,1963256,10000,2025-05-21,1
22902,85499,1085499,10000,2025-12-21,1
22903,123718,1123718,10000,2025-04-07,1
22904,507502,1507502,10000,2025-02-06,1
22905,771288,1771288,10000,2025-06-21,1
22906,859341,1859341,10000,2025-01-13,1
22907,761120,1761120,10000,2025-04-28,1
22908,213195,1213195,10000,2025-04-21,1
22909,882511,1882511,10000,2025-03-07,1
22910,218136,1218136,10000,2025-10-28,1
22911,151931,1151931,10000,2025-01-13,1
22912,951279,1951279,10000,2025-04-07,1
22913,622486,1622486,10000,2025-01-13,1
22914,527558,1527558,10000,2025-09-28,1
22915,760699,1760699,10000,2025-01-06,1
22916,402872,1402872,10000,2025-06-28,1
22917,247290,1247290,10000,2025-09-07,1
22918,132596,1132596,10000,2025-08-21,1
22919,637079,1637079,10000,2025-03-14,1
22920,135388,1135388,10000,2025-08-28,1
22921,803809,1803809,10000,2025-12-14,1
22922,386746,1386746,10000,2025-09-14,1
22923,926394,1926394,10000,2025-05-14,1
22924,929122,1929122,10000,2025-06-21,1
22925,626085,1626085,10000,2025-11-07,1
22926,2555,1002555,10000,2025-03-07,1
22927,605212,1605212,10000,2025-04-07,1
22928,876392,1876392,10000,2025-05-14,1
22929,39215,1039215,10000,2025-10-21,1
22930,170304,1170304,10000,2025-07-07,1
22931,397940,1397940,10000,2025-01-20,1
22932,459869,1459869,10000,2025-05-28,1
22933,195292,1195292,10000,2025-11-21,1
22934,791790,1791790,10000,2025-09-28,1
22935,170056,1170056,10000,2025-02-27,1
22936,758938,1758938,10000,2025-06-21,1
22937,444340,1444340,10000,2025-10-28,1
22938,451314,1451314,10000,2025-03-14,1
22939,582848,1582848,10000,2025-05-21,1
22940,36848,1036848,10000,2025-12-21,1
22941,245353,1245353,10000,2025-08-28,1
22942,159146,1159146,10000,2025-06-28,1
22943,108246,1108246,10000,2025-02-06,1
22944,865796,1865796,10000,2025-03-14,1
22945,113167,1113167,10000,2025-09-07,1
22946,332001,1332001,10000,2025-07-21,1
22947,323210,1323210,10000,2025-12-21,1
22948,130221,1130221,10000,2025-12-28,1
22949,833145,1833145,10000,2025-08-07,1
22950,418561,1418561,10000,2025-11-28,1
22951,568826,1568826,10000,2025-07-14,1
22952,788829,1788829,10000,2025-11-07,1
22953,608870,1608870,10000,2025-09-14,1
22954,17772,1017772,10000,2025-12-14,1
22955,960314,1960314,10000,2025-04-07,1
22956,783678,1783678,10000,2025-01-20,1
22957,407860,1407860,10000,2025-07-28,1
22958,493909,1493909,10000,2025-07-28,1
22959,637747,1637747,10000,2025-07-14,1
22960,938190,1938190,10000,2025-08-21,1
22961,553914,1553914,10000,2025-02-20,1
22962,936607,1936607,10000,2025-03-28,1
22963,652018,1652018,10000,2025-02-20,1
22964,143303,1143303,10000,2025-12-21,1
22965,561759,1561759,10000,2025-09-14,1
22966,317692,1317692,10000,2025-10-21,1
22967,961878,1961878,10000,2025-11-07,1
22968,67986,1067986,10000,2025-11-28,1
22969,778927,1778927,10000,2025-09-07,1
22970,549141,1549141,10000,2025-12-07,1
22971,804685,1804685,10000,2025-03-07,1
22972,28824,1028824,10000,2025-03-14,1
22973,43259,1043259,10000,2025-05-07,1
22974,800009,1800009,10000,2025-01-06,1
22975,640356,1640356,10000,2025-02-20,1
22976,223392,1223392,10000,2025-11-21,1
22977,5388,1005388,10000,2025-03-07,1
22978,474872,1474872,10000,2025-05-07,1
22979,545740,1545740,10000,2025-02-27,1
22980,178810,1178810,10000,2025-07-21,1
22981,236706,1236706,10000,2025-11-14,1
22982,605104,1605104,10000,2025-05-14,1
22983,789238,1789238,10000,2025-07-21,1
22984,131492,1131492,10000,2025-06-28,1
22985,584651,1584651,10000,2025-10-28,1
22986,317834,1317834,10000,2025-02-13,1
22987,56820,1056820,10000,2025-05-07,1
22988,224217,1224217,10000,2025-06-07,1
22989,717656,1717656,10000,2025-07-07,1
22990,644012,1644012,10000,2025-05-21,1
22991,189996,1189996,10000,2025-11-28,1
22992,2985,1002985,10000,2025-05-21,1
22993,872053,1872053,10000,2025-06-28,1
22994,31878,1031878,10000,2025-01-20,1
22995,657659,1657659,10000,2025-09-07,1
22996,780611,1780611,10000,2025-03-21,1
22997,50425,1050425,10000,2025-08-07,1
22998,105924,1105924,10000,2025-08-14,1
22999,130429,1130429,10000,2025-07-28,1
23000,929132,1929132,10000,2025-09-07,1
23001,768211,1768211,10000,2025-07-28,1
23002,788059,1788059,10000,2025-09-14,1
23003,414738,1414738,10000,2025-11-07,1
23004,195250,1195250,10000,2025-06-07,1
23005,120082,1120082,10000,2025-08-28,1
23006,492446,1492446,10000,2025-07-28,1
23007,891404,1891404,10000,2025-02-27,1
23008,736567,1736567,10000,2025-11-21,1
23009,508997,1508997,10000,2025-05-28,1
23010,663128,1663128,10000,2025-08-14,1
23011,878748,1878748,10000,2025-06-14,1
23012,847107,1847107,10000,2025-02-13,1
23013,350990,1350990,10000,2025-02-13,1
23014,195647,1195647,10000,2025-07-07,1
23015,306845,1306845,10000,2025-12-28,1
23016,392042,1392042,10000,2025-04-28,1
23017,871383,1871383,10000,2025-07-21,1
23018,317335,1317335,10000,2025-05-07,1
23019,463589,1463589,10000,2025-09-28,1
23020,655234,1655234,10000,2025-08-28,1
23021,610482,1610482,10000,2025-06-14,1
23022,154481,1154481,10000,2025-09-21,1
23023,404672,1404672,10000,2025-09-14,1
23024,573188,1573188,10000,2025-11-28,1
23025,324779,1324779,10000,2025-12-21,1
23026,297947,1297947,10000,2025-06-28,1
23027,732204,1732204,10000,2025-12-14,1
23028,325369,1325369,10000,2025-02-20,1
23029,704453,1704453,10000,2025-01-06,1
23030,820854,1820854,10000,2025-06-14,1
23031,876919,1876919,10000,2025-09-28,1
23032,998854,1998854,10000,2025-02-13,1
23033,821671,1821671,10000,2025-03-14,1
23034,252351,1252351,10000,2025-10-14,1
23035,229175,1229175,10000,2025-05-14,1
23036,828961,1828961,10000,2025-06-07,1
23037,597846,1597846,10000,2025-06-07,1
23038,437318,1437318,10000,2025-04-07,1
23039,996452,1996452,10000,2025-06-14,1
23040,748191,1748191,10000,2025-02-20,1
23041,520936,1520936,10000,2025-02-27,1
23042,726626,1726626,10000,2025-02-27,1
23043,786918,1786918,10000,2025-10-21,1
23044,981362,1981362,10000,2025-12-21,1
23045,637948,1637948,10000,2025-05-07,1
23046,214204,1214204,10000,2025-02-27,1
23047,851888,1851888,10000,2025-08-21,1
23048,471837,1471837,10000,2025-08-14,1
23049,582773,1582773,10000,2025-05-07,1
23050,904835,1904835,10000,2025-01-20,1
23051,894087,1894087,10000,2025-01-13,1
23052,322366,1322366,10000,2025-03-28,1
23053,616537,1616537,10000,2025-05-21,1
23054,831312,1831312,10000,2025-06-07,1
23055,819994,1819994,10000,2025-10-28,1
23056,73309,1073309,10000,2025-10-21,1
23057,188839,1188839,10000,2025-04-21,1
23058,861251,1861251,10000,2025-11-28,1
23059,470276,1470276,10000,2025-10-28,1
23060,428590,1428590,10000,2025-10-14,1
23061,104730,1104730,10000,2025-07-07,1
23062,682750,1682750,10000,2025-11-14,1
23063,193880,1193880,10000,2025-01-06,1
23064,935404,1935404,10000,2025-08-28,1
23065,55762,1055762,10000,2025-10-14,1
23066,225371,1225371,10000,2025-11-07,1
23067,951828,1951828,10000,2025-03-21,1
23068,867738,1867738,10000,2025-09-07,1
23069,346057,1346057,10000,2025-09-28,1
23070,887649,1887649,10000,2025-02-13,1
23071,123167,1123167,10000,2025-06-14,1
23072,183469,1183469,10000,2025-11-07,1
23073,525164,1525164,10000,2025-12-07,1
23074,535642,1535642,10000,2025-10-28,1
23075,400091,1400091,10000,2025-05-07,1
23076,628491,1628491,10000,2025-09-14,1
23077,925739,1925739,10000,2025-04-07,1
23078,554517,1554517,10000,2025-03-28,1
23079,398185,1398185,10000,2025-10-21,1
23080,519389,1519389,10000,2025-03-28,1
23081,648190,1648190,10000,2025-10-14,1
23082,27226,1027226,10000,2025-10-21,1
23083,235889,1235889,10000,2025-10-21,1
23084,795278,1795278,10000,2025-06-14,1
23085,581042,1581042,10000,2025-09-07,1
23086,828714,1828714,10000,2025-05-21,1
23087,661987,1661987,10000,2025-11-21,1
23088,605719,1605719,10000,2025-04-21,1
23089,13520,1013520,10000,2025-11-21,1
23090,559660,1559660,10000,2025-04-28,1
23091,597603,1597603,10000,2025-10-28,1
23092,887070,1887070,10000,2025-03-28,1
23093,573333,1573333,10000,2025-07-07,1
23094,587924,1587924,10000,2025-06-21,1
23095,550788,1550788,10000,2025-04-28,1
23096,960846,1960846,10000,2025-03-28,1
23097,301182,1301182,10000,2025-12-21,1
23098,253343,1253343,10000,2025-09-07,1
23099,512024,1512024,10000,2025-05-28,1
23100,327601,1327601,10000,2025-07-28,1
23101,467611,1467611,10000,2025-11-07,1
23102,664518,1664518,10000,2025-06-14,1
23103,407835,1407835,10000,2025-09-14,1
23104,223580,1223580,10000,2025-06-14,1
23105,885952,1885952,10000,2025-05-14,1
23106,280198,1280198,10000,2025-11-07,1
23107,766705,1766705,10000,2025-10-21,1
23108,159291,1159291,10000,2025-01-27,1
23109,876804,1876804,10000,2025-07-28,1
23110,926790,1926790,10000,2025-09-21,1
23111,871371,1871371,10000,2025-02-20,1
23112,53348,1053348,10000,2025-01-06,1
23113,981999,1981999,10000,2025-03-21,1
23114,752501,1752501,10000,2025-10-14,1
23115,910255,1910255,10000,2025-12-28,1
23116,34454,1034454,10000,2025-02-13,1
23117,774263,1774263,10000,2025-07-28,1
23118,265048,1265048,10000,2025-09-14,1
23119,281121,1281121,10000,2025-03-14,1
23120,508282,1508282,10000,2025-11-07,1
23121,681945,1681945,10000,2025-12-07,1
23122,787880,1787880,10000,2025-08-07,1
23123,672936,1672936,10000,2025-01-06,1
23124,650731,1650731,10000,2025-07-14,1
23125,432812,1432812,10000,2025-03-07,1
23126,794998,1794998,10000,2025-05-28,1
23127,642994,1642994,10000,2025-10-07,1
23128,27869,1027869,10000,2025-02-27,1
23129,887897,1887897,10000,2025-06-14,1
23130,812339,1812339,10000,2025-05-28,1
23131,805018,1805018,10000,2025-05-21,1
23132,926088,1926088,10000,2025-04-21,1
23133,80262,1080262,10000,2025-08-21,1
23134,40148,1040148,10000,2025-05-14,1
23135,730766,1730766,10000,2025-09-28,1
23136,584729,1584729,10000,2025-05-07,1
23137,241872,1241872,10000,2025-06-07,1
23138,12722,1012722,10000,2025-01-06,1
23139,16599,1016599,10000,2025-05-14,1
23140,24546,1024546,10000,2025-11-14,1
23141,90899,1090899,10000,2025-05-14,1
23142,928665,1928665,10000,2025-09-21,1
23143,512420,1512420,10000,2025-01-06,1
23144,50666,1050666,10000,2025-10-14,1
23145,646122,1646122,10000,2025-06-21,1
23146,361082,1361082,10000,2025-12-14,1
23147,73842,1073842,10000,2025-07-21,1
23148,684311,1684311,10000,2025-10-21,1
23149,948573,1948573,10000,2025-09-21,1
23150,667246,1667246,10000,2025-11-14,1
23151,44614,1044614,10000,2025-05-07,1
23152,638686,1638686,10000,2025-02-06,1
23153,760357,1760357,10000,2025-06-14,1
23154,232404,1232404,10000,2025-04-14,1
23155,541521,1541521,10000,2025-05-14,1
23156,598271,1598271,10000,2025-02-20,1
23157,756890,1756890,10000,2025-08-14,1
23158,521605,1521605,10000,2025-05-07,1
23159,50263,1050263,10000,2025-02-13,1
23160,326814,1326814,10000,2025-10-21,1
23161,981541,1981541,10000,2025-01-13,1
23162,964421,1964421,10000,2025-01-13,1
23163,632964,1632964,10000,2025-10-21,1
23164,135119,1135119,10000,2025-02-20,1
23165,278341,1278341,10000,2025-09-07,1
23166,979575,1979575,10000,2025-08-21,1
23167,691700,1691700,10000,2025-05-21,1
23168,610855,1610855,10000,2025-06-07,1
23169,713891,1713891,10000,2025-03-07,1
23170,464238,1464238,10000,2025-08-07,1
23171,904331,1904331,10000,2025-01-06,1
23172,714772,1714772,10000,2025-02-13,1
23173,888008,1888008,10000,2025-12-21,1
23174,617830,1617830,10000,2025-03-07,1
23175,149146,1149146,10000,2025-06-07,1
23176,999622,1999622,10000,2025-03-21,1
23177,93134,1093134,10000,2025-02-20,1
23178,617487,1617487,10000,2025-11-07,1
23179,41777,1041777,10000,2025-06-28,1
23180,52584,1052584,10000,2025-06-21,1
23181,400524,1400524,10000,2025-06-28,1
23182,138805,1138805,10000,2025-05-21,1
23183,481572,1481572,10000,2025-07-07,1
23184,872250,1872250,10000,2025-05-28,1
23185,560501,1560501,10000,2025-02-20,1
23186,865509,1865509,10000,2025-12-07,1
23187,16884,1016884,10000,2025-01-13,1
23188,142528,1142528,10000,2025-02-20,1
23189,273830,1273830,10000,2025-09-07,1
23190,494393,1494393,10000,2025-03-28,1
23191,646958,1646958,10000,2025-07-14,1
23192,207122,1207122,10000,2025-11-28,1
23193,806587,1806587,10000,2025-06-21,1
23194,889034,1889034,10000,2025-08-07,1
23195,560001,1560001,10000,2025-05-21,1
23196,433617,1433617,10000,2025-07-07,1
23197,513469,1513469,10000,2025-11-14,1
23198,97746,1097746,10000,2025-02-20,1
23199,293453,1293453,10000,2025-01-06,1
23200,575939,1575939,10000,2025-01-06,1
23201,310585,1310585,10000,2025-12-21,1
23202,879476,1879476,10000,2025-09-28,1
23203,776114,1776114,10000,2025-04-28,1
23204,522990,1522990,10000,2025-09-07,1
23205,315117,1315117,10000,2025-03-28,1
23206,816696,1816696,10000,2025-11-28,1
23207,524385,1524385,10000,2025-09-14,1
23208,379925,1379925,10000,2025-06-28,1
23209,100460,1100460,10000,2025-03-07,1
23210,711304,1711304,10000,2025-01-13,1
23211,597351,1597351,10000,2025-02-13,1
23212,841086,1841086,10000,2025-10-07,1
23213,224313,1224313,10000,2025-09-14,1
23214,200548,1200548,10000,2025-03-21,1
23215,382464,1382464,10000,2025-12-21,1
23216,634183,1634183,10000,2025-07-14,1
23217,825830,1825830,10000,2025-10-28,1
23218,731721,1731721,10000,2025-12-21,1
23219,567167,1567167,10000,2025-01-06,1
23220,661490,1661490,10000,2025-01-13,1
23221,347266,1347266,10000,2025-09-28,1
23222,874281,1874281,10000,2025-12-07,1
23223,196225,1196225,10000,2025-10-21,1
23224,216065,1216065,10000,2025-02-13,1
23225,334145,1334145,10000,2025-06-21,1
23226,15513,1015513,10000,2025-12-14,1
23227,271294,1271294,10000,2025-11-21,1
23228,227727,1227727,10000,2025-02-13,1
23229,296249,1296249,10000,2025-02-13,1
23230,644565,1644565,10000,2025-02-06,1
23231,163503,1163503,10000,2025-07-28,1
23232,679436,1679436,10000,2025-07-14,1
23233,294045,1294045,10000,2025-12-07,1
23234,858624,1858624,10000,2025-03-14,1
23235,974282,1974282,10000,2025-10-28,1
23236,410995,1410995,10000,2025-03-28,1
23237,800307,1800307,10000,2025-04-28,1
23238,940972,1940972,10000,2025-07-14,1
23239,511078,1511078,10000,2025-11-28,1
23240,227778,1227778,10000,2025-08-14,1
23241,94519,1094519,10000,2025-12-21,1
23242,292045,1292045,10000,2025-06-28,1
23243,185112,1185112,10000,2025-08-28,1
23244,564191,1564191,10000,2025-03-21,1
23245,244576,1244576,10000,2025-03-14,1
23246,193802,1193802,10000,2025-11-07,1
23247,591515,1591515,10000,2025-11-14,1
23248,499391,1499391,10000,2025-02-06,1
23249,403163,1403163,10000,2025-03-07,1
23250,317837,1317837,10000,2025-08-21,1
23251,756743,1756743,10000,2025-11-07,1
23252,779319,1779319,10000,2025-03-21,1
23253,523958,1523958,10000,2025-09-14,1
23254,820700,1820700,10000,2025-10-28,1
23255,917852,1917852,10000,2025-04-07,1
23256,709523,1709523,10000,2025-09-14,1
23257,679299,1679299,10000,2025-01-27,1
23258,963341,1963341,10000,2025-08-21,1
23259,597046,1597046,10000,2025-06-14,1
23260,622109,1622109,10000,2025-06-07,1
23261,32908,1032908,10000,2025-01-27,1
23262,340280,1340280,10000,2025-05-28,1
23263,933163,1933163,10000,2025-09-14,1
23264,965585,1965585,10000,2025-03-07,1
23265,716006,1716006,10000,2025-03-28,1
23266,468513,1468513,10000,2025-08-21,1
23267,921648,1921648,10000,2025-10-28,1
23268,973911,1973911,10000,2025-05-07,1
23269,169632,1169632,10000,2025-08-07,1
23270,652474,1652474,10000,2025-11-07,1
23271,821482,1821482,10000,2025-08-21,1
23272,506477,1506477,10000,2025-06-07,1
23273,80445,1080445,10000,2025-05-28,1
23274,264233,1264233,10000,2025-08-14,1
23275,522223,1522223,10000,2025-07-21,1
23276,966593,1966593,10000,2025-03-21,1
23277,818304,1818304,10000,2025-10-07,1
23278,851478,1851478,10000,2025-05-28,1
23279,195977,1195977,10000,2025-11-07,1
23280,775574,1775574,10000,2025-03-14,1
23281,896054,1896054,10000,2025-07-14,1
23282,569349,1569349,10000,2025-08-07,1
23283,450696,1450696,10000,2025-02-06,1
23284,979686,1979686,10000,2025-09-21,1
23285,684275,1684275,10000,2025-12-14,1
23286,525204,1525204,10000,2025-10-21,1
23287,384818,1384818,10000,2025-05-14,1
23288,607924,1607924,10000,2025-02-06,1
23289,47478,1047478,10000,2025-06-21,1
23290,959887,1959887,10000,2025-07-07,1
23291,444931,1444931,10000,2025-11-14,1
23292,650551,1650551,10000,2025-04-21,1
23293,947745,1947745,10000,2025-08-28,1
23294,299366,1299366,10000,2025-12-14,1
23295,875297,1875297,10000,2025-02-13,1
23296,99477,1099477,10000,2025-02-20,1
23297,846370,1846370,10000,2025-11-14,1
23298,867094,1867094,10000,2025-02-13,1
23299,23314,1023314,10000,2025-08-07,1
23300,769344,1769344,10000,2025-05-07,1
23301,77930,1077930,10000,2025-06-28,1
23302,177277,1177277,10000,2025-05-07,1
23303,739995,1739995,10000,2025-11-14,1
23304,229646,1229646,10000,2025-07-07,1
23305,249737,1249737,10000,2025-05-28,1
23306,900739,1900739,10000,2025-02-27,1
23307,184340,1184340,10000,2025-10-14,1
23308,473822,1473822,10000,2025-05-07,1
23309,525097,1525097,10000,2025-10-07,1
23310,604924,1604924,10000,2025-10-07,1
23311,523116,1523116,10000,2025-08-28,1
23312,350307,1350307,10000,2025-12-21,1
23313,910871,1910871,10000,2025-03-28,1
23314,123011,1123011,10000,2025-07-28,1
23315,341556,1341556,10000,2025-12-21,1
23316,236447,1236447,10000,2025-07-14,1
23317,981184,1981184,10000,2025-01-13,1
23318,937357,1937357,10000,2025-11-28,1
23319,936627,1936627,10000,2025-05-07,1
23320,34162,1034162,10000,2025-06-07,1
23321,542152,1542152,10000,2025-12-14,1
23322,148057,1148057,10000,2025-07-28,1
23323,980652,1980652,10000,2025-01-20,1
23324,697442,1697442,10000,2025-10-07,1
23325,390233,1390233,10000,2025-12-14,1
23326,889162,1889162,10000,2025-08-14,1
23327,478562,1478562,10000,2025-01-27,1
23328,547344,1547344,10000,2025-04-07,1
23329,218506,1218506,10000,2025-11-28,1
23330,973290,1973290,10000,2025-09-14,1
23331,957028,1957028,10000,2025-08-21,1
23332,466914,1466914,10000,2025-12-14,1
23333,793863,1793863,10000,2025-12-28,1
23334,179317,1179317,10000,2025-01-27,1
23335,583789,1583789,10000,2025-05-14,1
23336,20604,1020604,10000,2025-08-07,1
23337,574973,1574973,10000,2025-11-28,1
23338,340666,1340666,10000,2025-03-14,1
23339,54208,1054208,10000,2025-09-28,1
23340,551201,1551201,10000,2025-02-06,1
23341,858386,1858386,10000,2025-03-14,1
23342,497129,1497129,10000,2025-03-14,1
23343,420988,1420988,10000,2025-02-06,1
23344,597191,1597191,10000,2025-01-13,1
23345,54536,1054536,10000,2025-01-13,1
23346,805697,1805697,10000,2025-02-13,1
23347,305854,1305854,10000,2025-03-07,1
23348,680835,1680835,10000,2025-08-14,1
23349,922970,1922970,10000,2025-05-14,1
23350,620110,1620110,10000,2025-04-07,1
23351,905859,1905859,10000,2025-08-21,1
23352,254367,1254367,10000,2025-06-07,1
23353,380030,1380030,10000,2025-02-13,1
23354,982921,1982921,10000,2025-07-07,1
23355,470510,1470510,10000,2025-07-14,1
23356,407977,1407977,10000,2025-05-21,1
23357,109494,1109494,10000,2025-07-21,1
23358,610953,1610953,10000,2025-10-14,1
23359,884656,1884656,10000,2025-08-14,1
23360,896405,1896405,10000,2025-09-07,1
23361,90941,1090941,10000,2025-01-13,1
23362,42166,1042166,10000,2025-06-21,1
23363,754247,1754247,10000,2025-10-07,1
23364,13111,1013111,10000,2025-06-28,1
23365,98031,1098031,10000,2025-01-06,1
23366,316667,1316667,10000,2025-02-20,1
23367,645158,1645158,10000,2025-08-28,1
23368,276808,1276808,10000,2025-08-14,1
23369,603921,1603921,10000,2025-05-14,1
23370,582400,1582400,10000,2025-05-14,1
23371,50181,1050181,10000,2025-02-13,1
23372,698664,1698664,10000,2025-03-28,1
23373,553968,1553968,10000,2025-10-14,1
23374,625986,1625986,10000,2025-05-21,1
23375,696922,1696922,10000,2025-01-27,1
23376,449889,1449889,10000,2025-03-21,1
23377,963786,1963786,10000,2025-12-07,1
23378,30372,1030372,10000,2025-12-21,1
23379,884362,1884362,10000,2025-08-14,1
23380,808621,1808621,10000,2025-07-28,1
23381,115753,1115753,10000,2025-01-13,1
23382,945206,1945206,10000,2025-02-06,1
23383,901584,1901584,10000,2025-09-28,1
23384,750415,1750415,10000,2025-03-28,1
